time, translated_id, translated_type, reported_id, reported_type
1396168753,10,0,Mar 30, 2014 4:39:14 PM
1396168754,10,1,Mar 30, 2014 4:39:14 PM
1396169051,10,1,Mar 30, 2014 4:44:12 PM
1396169052,10,0,Mar 30, 2014 4:44:12 PM
1396169102,10,0,Mar 30, 2014 4:45:03 PM
1396169103,10,1,Mar 30, 2014 4:45:03 PM
1396175398,10,1,Mar 30, 2014 6:29:59 AM
1396175399,10,0,Mar 30, 2014 6:29:59 AM
1396175967,10,0,Mar 30, 2014 6:39:28 AM
1396175968,10,1,Mar 30, 2014 6:39:28 AM
1396176614,10,1,Mar 30, 2014 6:50:15 PM
1396176615,10,0,Mar 30, 2014 6:50:15 PM
1396176622,10,0,Mar 30, 2014 6:50:23 PM
1396176623,10,1,Mar 30, 2014 6:50:23 PM
1396176625,10,1,Mar 30, 2014 6:50:26 PM
1396176626,10,0,Mar 30, 2014 6:50:26 PM
1396176648,10,0,Mar 30, 2014 6:50:49 PM
1396176649,10,1,Mar 30, 2014 6:50:49 PM
1396176707,10,1,Mar 30, 2014 6:51:48 PM
1396176708,10,0,Mar 30, 2014 6:51:48 PM
1396176728,10,0,Mar 30, 2014 6:52:09 PM
1396176729,10,1,Mar 30, 2014 6:52:09 PM
1396176730,10,1,Mar 30, 2014 6:52:11 PM
1396176731,10,0,Mar 30, 2014 6:52:11 PM
1396177080,10,0,Mar 30, 2014 6:58:01 PM
1396177081,10,1,Mar 30, 2014 6:58:01 PM
1396177431,10,1,Mar 30, 2014 7:03:52 PM
1396177432,10,0,Mar 30, 2014 7:03:52 PM
1396177778,10,0,Mar 30, 2014 7:09:39 PM
1396177779,10,1,Mar 30, 2014 7:09:39 PM
1396179763,10,1,Mar 30, 2014 7:42:44 AM
1396179764,10,0,Mar 30, 2014 7:42:44 AM
1396180933,10,0,Mar 30, 2014 8:02:14 PM
1396180934,10,1,Mar 30, 2014 8:02:14 PM
1396181905,10,1,Mar 30, 2014 8:18:26 PM
1396181906,10,0,Mar 30, 2014 8:18:26 PM
1396182106,10,0,Mar 30, 2014 8:21:47 PM
1396182107,10,1,Mar 30, 2014 8:21:47 PM
1396183817,10,1,Mar 30, 2014 8:50:18 AM
1396183818,10,0,Mar 30, 2014 8:50:18 AM
1396183819,10,0,Mar 30, 2014 8:50:20 AM
1396183820,10,1,Mar 30, 2014 8:50:20 AM
1396183879,10,1,Mar 30, 2014 8:51:20 AM
1396183880,10,0,Mar 30, 2014 8:51:20 AM
1396183890,10,0,Mar 30, 2014 8:51:31 AM
1396183891,10,1,Mar 30, 2014 8:51:31 AM
1396183893,10,1,Mar 30, 2014 8:51:34 AM
1396183894,10,0,Mar 30, 2014 8:51:34 AM
1396183899,10,0,Mar 30, 2014 8:51:40 AM
1396183900,10,1,Mar 30, 2014 8:51:40 AM
1396183901,10,1,Mar 30, 2014 8:51:42 AM
1396183902,10,0,Mar 30, 2014 8:51:42 AM
1396184249,10,0,Mar 30, 2014 8:57:30 AM
1396184250,10,1,Mar 30, 2014 8:57:30 AM
1396184613,10,1,Mar 30, 2014 9:03:34 AM
1396184614,10,0,Mar 30, 2014 9:03:34 AM
1396184617,10,0,Mar 30, 2014 9:03:38 AM
1396184618,10,1,Mar 30, 2014 9:03:38 AM
1396184619,10,1,Mar 30, 2014 9:03:40 AM
1396184620,10,0,Mar 30, 2014 9:03:40 AM
1396184647,10,0,Mar 30, 2014 9:04:08 AM
1396184648,10,1,Mar 30, 2014 9:04:08 AM
1396184650,10,1,Mar 30, 2014 9:04:11 AM
1396184651,10,0,Mar 30, 2014 9:04:11 AM
1396184710,10,0,Mar 30, 2014 9:05:11 AM
1396184711,10,1,Mar 30, 2014 9:05:11 AM
1396184712,10,1,Mar 30, 2014 9:05:13 AM
1396184713,10,0,Mar 30, 2014 9:05:13 AM
1396185945,10,0,Mar 30, 2014 9:25:46 PM
1396185946,10,1,Mar 30, 2014 9:25:46 PM
1396186013,10,1,Mar 30, 2014 9:26:54 PM
1396186014,10,0,Mar 30, 2014 9:26:54 PM
1396186020,10,0,Mar 30, 2014 9:27:01 PM
1396186021,10,1,Mar 30, 2014 9:27:01 PM
1396186622,10,1,Mar 30, 2014 9:37:03 AM
1396186623,10,0,Mar 30, 2014 9:37:03 AM
1396186951,10,0,Mar 30, 2014 9:42:32 PM
1396186952,10,1,Mar 30, 2014 9:42:32 PM
1396187124,10,1,Mar 30, 2014 9:45:25 PM
1396187125,10,0,Mar 30, 2014 9:45:25 PM
1396187146,10,0,Mar 30, 2014 9:45:47 PM
1396187147,10,1,Mar 30, 2014 9:45:47 PM
1396189076,10,1,Mar 30, 2014 10:17:57 AM
1396189077,10,0,Mar 30, 2014 10:17:57 AM
1396189275,10,0,Mar 30, 2014 10:21:16 AM
1396189276,10,1,Mar 30, 2014 10:21:16 AM
1396193016,10,1,Mar 30, 2014 11:23:37 AM
1396193017,10,0,Mar 30, 2014 11:23:37 AM
1396193138,10,0,Mar 30, 2014 11:25:39 AM
1396193139,10,1,Mar 30, 2014 11:25:39 AM
1396193949,10,1,Mar 30, 2014 11:39:10 AM
1396193950,10,0,Mar 30, 2014 11:39:10 AM
1396194231,10,0,Mar 30, 2014 11:43:52 AM
1396194232,10,1,Mar 30, 2014 11:43:52 AM
1396265523,10,1,Mar 31, 2014 7:32:04 PM
1396265524,10,0,Mar 31, 2014 7:32:04 PM
1396265524,10,0,Mar 31, 2014 7:32:05 PM
1396265525,10,1,Mar 31, 2014 7:32:05 PM
1396272446,10,1,Mar 31, 2014 9:27:27 AM
1396272447,10,0,Mar 31, 2014 9:27:27 AM
1396272660,10,0,Mar 31, 2014 9:31:01 AM
1396272661,10,1,Mar 31, 2014 9:31:01 AM
1396332643,10,1,Apr 1, 2014 2:10:44 PM
1396332644,10,0,Apr 1, 2014 2:10:44 PM
1396332644,10,0,Apr 1, 2014 2:10:45 PM
1396332645,10,1,Apr 1, 2014 2:10:45 PM
1396338415,10,1,Apr 1, 2014 3:46:56 PM
1396338416,10,0,Apr 1, 2014 3:46:56 PM
1396338511,10,0,Apr 1, 2014 3:48:32 PM
1396338512,10,1,Apr 1, 2014 3:48:32 PM
1396343729,10,1,Apr 1, 2014 5:15:30 PM
1396343730,10,0,Apr 1, 2014 5:15:30 PM
1396344098,10,0,Apr 1, 2014 5:21:39 PM
1396344099,10,1,Apr 1, 2014 5:21:39 PM
1396345586,10,1,Apr 1, 2014 5:46:27 AM
1396345587,10,0,Apr 1, 2014 5:46:27 AM
1396345678,10,0,Apr 1, 2014 5:47:59 AM
1396345679,10,1,Apr 1, 2014 5:47:59 AM
1396346538,10,1,Apr 1, 2014 6:02:19 PM
1396346539,10,0,Apr 1, 2014 6:02:19 PM
1396347488,10,0,Apr 1, 2014 6:18:09 PM
1396347489,10,1,Apr 1, 2014 6:18:09 PM
1396349003,10,1,Apr 1, 2014 6:43:24 PM
1396349004,10,0,Apr 1, 2014 6:43:24 PM
1396349004,10,0,Apr 1, 2014 6:43:25 PM
1396349005,10,1,Apr 1, 2014 6:43:25 PM
1396349886,10,1,Apr 1, 2014 6:58:07 PM
1396349887,10,0,Apr 1, 2014 6:58:07 PM
1396350690,10,0,Apr 1, 2014 7:11:31 PM
1396350691,10,1,Apr 1, 2014 7:11:31 PM
1396350910,10,1,Apr 1, 2014 7:15:11 AM
1396350911,10,0,Apr 1, 2014 7:15:11 AM
1396351266,10,0,Apr 1, 2014 7:21:07 AM
1396351267,10,1,Apr 1, 2014 7:21:07 AM
1396353707,10,1,Apr 1, 2014 8:01:48 AM
1396353708,10,0,Apr 1, 2014 8:01:48 AM
1396353854,10,0,Apr 1, 2014 8:04:15 PM
1396353855,10,1,Apr 1, 2014 8:04:15 PM
1396357067,10,1,Apr 1, 2014 8:57:48 AM
1396357068,10,0,Apr 1, 2014 8:57:48 AM
1396360930,10,0,Apr 1, 2014 10:02:11 AM
1396360931,10,1,Apr 1, 2014 10:02:11 AM
1396361092,10,1,Apr 1, 2014 10:04:53 PM
1396361093,10,0,Apr 1, 2014 10:04:53 PM
1396361778,10,0,Apr 1, 2014 10:16:19 PM
1396361779,10,1,Apr 1, 2014 10:16:19 PM
1396361881,10,1,Apr 1, 2014 10:18:02 PM
1396361882,10,0,Apr 1, 2014 10:18:02 PM
1396361939,10,0,Apr 1, 2014 10:19:00 PM
1396361940,10,1,Apr 1, 2014 10:19:00 PM
1396362036,10,1,Apr 1, 2014 10:20:37 PM
1396362037,10,0,Apr 1, 2014 10:20:37 PM
1396367423,10,0,Apr 1, 2014 11:50:24 PM
1396367424,10,1,Apr 1, 2014 11:50:24 PM
1396368276,10,1,Apr 1, 2014 12:04:37 PM
1396368277,10,0,Apr 1, 2014 12:04:37 PM
1396368946,10,0,Apr 1, 2014 12:15:47 PM
1396368947,10,1,Apr 1, 2014 12:15:47 PM
1396369050,10,1,Apr 1, 2014 12:17:31 PM
1396369051,10,0,Apr 1, 2014 12:17:31 PM
1396369107,10,0,Apr 1, 2014 12:18:28 PM
1396369108,10,1,Apr 1, 2014 12:18:28 PM
1396369206,10,1,Apr 1, 2014 12:20:07 PM
1396369207,10,0,Apr 1, 2014 12:20:07 PM
1396369264,10,0,Apr 1, 2014 12:21:05 PM
1396369265,10,1,Apr 1, 2014 12:21:05 PM
1396369266,10,1,Apr 1, 2014 12:21:07 PM
1396369267,10,0,Apr 1, 2014 12:21:07 PM
1396370722,10,0,Apr 1, 2014 12:45:23 PM
1396370723,10,1,Apr 1, 2014 12:45:23 PM
1396370724,10,1,Apr 1, 2014 12:45:25 PM
1396370725,10,0,Apr 1, 2014 12:45:25 PM
1396415673,10,0,Apr 2, 2014 1:14:34 AM
1396415674,10,1,Apr 2, 2014 1:14:34 AM
1396422752,10,1,Apr 2, 2014 3:12:33 PM
1396422753,10,0,Apr 2, 2014 3:12:33 PM
1396422756,10,0,Apr 2, 2014 3:12:37 PM
1396422757,10,1,Apr 2, 2014 3:12:37 PM
1396431074,10,1,Apr 2, 2014 5:31:15 PM
1396431075,10,0,Apr 2, 2014 5:31:15 PM
1396431085,10,0,Apr 2, 2014 5:31:26 PM
1396431086,10,1,Apr 2, 2014 5:31:26 PM
1396432075,10,1,Apr 2, 2014 5:47:56 PM
1396432076,10,0,Apr 2, 2014 5:47:56 PM
1396432425,10,0,Apr 2, 2014 5:53:46 PM
1396432426,10,1,Apr 2, 2014 5:53:46 PM
1396432598,10,1,Apr 2, 2014 5:56:39 PM
1396432599,10,0,Apr 2, 2014 5:56:39 PM
1396436044,10,0,Apr 2, 2014 6:54:05 PM
1396436045,10,1,Apr 2, 2014 6:54:05 PM
1396438666,10,1,Apr 2, 2014 7:37:47 PM
1396438667,10,0,Apr 2, 2014 7:37:47 PM
1396438835,10,0,Apr 2, 2014 7:40:36 PM
1396438836,10,1,Apr 2, 2014 7:40:36 PM
1396438926,10,1,Apr 2, 2014 7:42:07 PM
1396438927,10,0,Apr 2, 2014 7:42:07 PM
1396438930,10,0,Apr 2, 2014 7:42:11 PM
1396438931,10,1,Apr 2, 2014 7:42:11 PM
1396439258,10,1,Apr 2, 2014 7:47:39 AM
1396439259,10,0,Apr 2, 2014 7:47:39 AM
1396439592,10,0,Apr 2, 2014 7:53:13 AM
1396439593,10,1,Apr 2, 2014 7:53:13 AM
1396439781,10,1,Apr 2, 2014 7:56:22 AM
1396439782,10,0,Apr 2, 2014 7:56:22 AM
1396440129,10,0,Apr 2, 2014 8:02:10 AM
1396440130,10,1,Apr 2, 2014 8:02:10 AM
1396441759,10,1,Apr 2, 2014 8:29:20 AM
1396441760,10,0,Apr 2, 2014 8:29:20 AM
1396443210,10,0,Apr 2, 2014 8:53:31 AM
1396443211,10,1,Apr 2, 2014 8:53:31 AM
1396445844,10,1,Apr 2, 2014 9:37:25 AM
1396445845,10,0,Apr 2, 2014 9:37:25 AM
1396446002,10,0,Apr 2, 2014 9:40:03 AM
1396446003,10,1,Apr 2, 2014 9:40:03 AM
1396450374,10,1,Apr 2, 2014 10:52:55 AM
1396450375,10,0,Apr 2, 2014 10:52:55 AM
1396451498,10,0,Apr 2, 2014 11:11:39 AM
1396451499,10,1,Apr 2, 2014 11:11:39 AM
1396457558,10,1,Apr 2, 2014 12:52:39 AM
1396457559,10,0,Apr 2, 2014 12:52:39 AM
1396457690,10,0,Apr 2, 2014 12:54:51 AM
1396457691,10,1,Apr 2, 2014 12:54:51 AM
1396516764,10,1,Apr 3, 2014 5:19:25 AM
1396516765,10,0,Apr 3, 2014 5:19:25 AM
1396516765,10,0,Apr 3, 2014 5:19:26 AM
1396516766,10,1,Apr 3, 2014 5:19:26 AM
1396518838,10,1,Apr 3, 2014 5:53:59 PM
1396518839,10,0,Apr 3, 2014 5:53:59 PM
1396518980,10,0,Apr 3, 2014 5:56:21 PM
1396518981,10,1,Apr 3, 2014 5:56:21 PM
1396519046,10,1,Apr 3, 2014 5:57:27 PM
1396519047,10,0,Apr 3, 2014 5:57:27 PM
1396519122,10,0,Apr 3, 2014 5:58:43 PM
1396519123,10,1,Apr 3, 2014 5:58:43 PM
1396519257,10,1,Apr 3, 2014 6:00:58 PM
1396519258,10,0,Apr 3, 2014 6:00:58 PM
1396520792,10,0,Apr 3, 2014 6:26:33 PM
1396520793,10,1,Apr 3, 2014 6:26:33 PM
1396524371,10,1,Apr 3, 2014 7:26:12 PM
1396524372,10,0,Apr 3, 2014 7:26:12 PM
1396525200,10,0,Apr 3, 2014 7:40:01 PM
1396525201,10,1,Apr 3, 2014 7:40:01 PM
1396526002,10,1,Apr 3, 2014 7:53:23 AM
1396526003,10,0,Apr 3, 2014 7:53:23 AM
1396526147,10,0,Apr 3, 2014 7:55:48 AM
1396526148,10,1,Apr 3, 2014 7:55:48 AM
1396526214,10,1,Apr 3, 2014 7:56:55 AM
1396526215,10,0,Apr 3, 2014 7:56:55 AM
1396526289,10,0,Apr 3, 2014 7:58:10 AM
1396526290,10,1,Apr 3, 2014 7:58:10 AM
1396526425,10,1,Apr 3, 2014 8:00:26 AM
1396526426,10,0,Apr 3, 2014 8:00:26 AM
1396527959,10,0,Apr 3, 2014 8:26:00 AM
1396527960,10,1,Apr 3, 2014 8:26:00 AM
1396596276,10,1,Apr 4, 2014 3:24:37 PM
1396596277,10,0,Apr 4, 2014 3:24:37 PM
1396596647,10,0,Apr 4, 2014 3:30:48 PM
1396596648,10,1,Apr 4, 2014 3:30:48 PM
1396598233,10,1,Apr 4, 2014 3:57:14 PM
1396598234,10,0,Apr 4, 2014 3:57:14 PM
1396599560,10,0,Apr 4, 2014 4:19:21 PM
1396599561,10,1,Apr 4, 2014 4:19:21 PM
1396603438,10,1,Apr 4, 2014 5:23:59 AM
1396603439,10,0,Apr 4, 2014 5:23:59 AM
1396604397,10,0,Apr 4, 2014 5:39:58 AM
1396604398,10,1,Apr 4, 2014 5:39:58 AM
1396605411,10,1,Apr 4, 2014 5:56:52 AM
1396605412,10,0,Apr 4, 2014 5:56:52 AM
1396605471,10,0,Apr 4, 2014 5:57:52 AM
1396605472,10,1,Apr 4, 2014 5:57:52 AM
1396609961,10,1,Apr 4, 2014 7:12:42 AM
1396609962,10,0,Apr 4, 2014 7:12:42 AM
1396610048,10,0,Apr 4, 2014 7:14:09 AM
1396610049,10,1,Apr 4, 2014 7:14:09 AM
1396610050,10,1,Apr 4, 2014 7:14:11 AM
1396610051,10,0,Apr 4, 2014 7:14:11 AM
1396612820,10,0,Apr 4, 2014 8:00:21 PM
1396612821,10,1,Apr 4, 2014 8:00:21 PM
1396612821,10,1,Apr 4, 2014 8:00:22 PM
1396612822,10,0,Apr 4, 2014 8:00:22 PM
1396612837,10,0,Apr 4, 2014 8:00:38 PM
1396612838,10,1,Apr 4, 2014 8:00:38 PM
1396612912,10,1,Apr 4, 2014 8:01:53 PM
1396612913,10,0,Apr 4, 2014 8:01:53 PM
1396612970,10,0,Apr 4, 2014 8:02:51 PM
1396612971,10,1,Apr 4, 2014 8:02:51 PM
1396614628,10,1,Apr 4, 2014 8:30:29 PM
1396614629,10,0,Apr 4, 2014 8:30:29 PM
1396614875,10,0,Apr 4, 2014 8:34:36 PM
1396614876,10,1,Apr 4, 2014 8:34:36 PM
1396684231,10,1,Apr 5, 2014 3:50:32 PM
1396684232,10,0,Apr 5, 2014 3:50:32 PM
1396865887,10,0,Apr 7, 2014 6:18:08 AM
1396865888,10,1,Apr 7, 2014 6:18:08 AM
1396865889,10,1,Apr 7, 2014 6:18:10 AM
1396865890,10,0,Apr 7, 2014 6:18:10 AM
1396865900,10,0,Apr 7, 2014 6:18:21 AM
1396865901,10,1,Apr 7, 2014 6:18:21 AM
1396865902,10,1,Apr 7, 2014 6:18:23 AM
1396865903,10,0,Apr 7, 2014 6:18:23 AM
1396865904,10,0,Apr 7, 2014 6:18:25 AM
1396865905,10,1,Apr 7, 2014 6:18:25 AM
1396865906,10,1,Apr 7, 2014 6:18:27 AM
1396865907,10,0,Apr 7, 2014 6:18:27 AM
1396865907,10,0,Apr 7, 2014 6:18:28 AM
1396865908,10,1,Apr 7, 2014 6:18:28 AM
1396871352,10,1,Apr 7, 2014 7:49:13 AM
1396871353,10,0,Apr 7, 2014 7:49:13 AM
1396871465,10,0,Apr 7, 2014 7:51:06 AM
1396871466,10,1,Apr 7, 2014 7:51:06 AM
1396882958,10,1,Apr 7, 2014 11:02:39 PM
1396882959,10,0,Apr 7, 2014 11:02:39 PM
1396883059,10,0,Apr 7, 2014 11:04:20 PM
1396883060,10,1,Apr 7, 2014 11:04:20 PM
1396883063,10,1,Apr 7, 2014 11:04:24 PM
1396883064,10,0,Apr 7, 2014 11:04:24 PM
1396883096,10,0,Apr 7, 2014 11:04:57 PM
1396883097,10,1,Apr 7, 2014 11:04:57 PM
1396883098,10,1,Apr 7, 2014 11:04:59 PM
1396883099,10,0,Apr 7, 2014 11:04:59 PM
1396883238,10,0,Apr 7, 2014 11:07:19 PM
1396883239,10,1,Apr 7, 2014 11:07:19 PM
1396883240,10,1,Apr 7, 2014 11:07:21 PM
1396883241,10,0,Apr 7, 2014 11:07:21 PM
1396883266,10,0,Apr 7, 2014 11:07:47 PM
1396883267,10,1,Apr 7, 2014 11:07:47 PM
1396883268,10,1,Apr 7, 2014 11:07:49 PM
1396883269,10,0,Apr 7, 2014 11:07:49 PM
1396883274,10,0,Apr 7, 2014 11:07:55 PM
1396883275,10,1,Apr 7, 2014 11:07:55 PM
1396883277,10,1,Apr 7, 2014 11:07:58 PM
1396883278,10,0,Apr 7, 2014 11:07:58 PM
1396884115,10,0,Apr 7, 2014 11:21:56 PM
1396884116,10,1,Apr 7, 2014 11:21:56 PM
1396884121,10,1,Apr 7, 2014 11:22:02 PM
1396884122,10,0,Apr 7, 2014 11:22:02 PM
1396884122,10,0,Apr 7, 2014 11:22:03 PM
1396884123,10,1,Apr 7, 2014 11:22:03 PM
1396884125,10,1,Apr 7, 2014 11:22:06 PM
1396884126,10,0,Apr 7, 2014 11:22:06 PM
1396933821,10,0,Apr 8, 2014 1:10:22 AM
1396933822,10,1,Apr 8, 2014 1:10:22 AM
1396933825,10,1,Apr 8, 2014 1:10:26 AM
1396933826,10,0,Apr 8, 2014 1:10:26 AM
1396934213,10,0,Apr 8, 2014 1:16:54 AM
1396934214,10,1,Apr 8, 2014 1:16:54 AM
1396934215,10,1,Apr 8, 2014 1:16:56 AM
1396934216,10,0,Apr 8, 2014 1:16:56 AM
1396940660,10,0,Apr 8, 2014 3:04:21 AM
1396940661,10,1,Apr 8, 2014 3:04:21 AM
1396940662,10,1,Apr 8, 2014 3:04:23 AM
1396940663,10,0,Apr 8, 2014 3:04:23 AM
1396940681,10,0,Apr 8, 2014 3:04:42 AM
1396940682,10,1,Apr 8, 2014 3:04:42 AM
1396940683,10,1,Apr 8, 2014 3:04:44 AM
1396940684,10,0,Apr 8, 2014 3:04:44 AM
1396940685,10,0,Apr 8, 2014 3:04:46 AM
1396940686,10,1,Apr 8, 2014 3:04:46 AM
1396940688,10,1,Apr 8, 2014 3:04:49 AM
1396940689,10,0,Apr 8, 2014 3:04:49 AM
1396940691,10,0,Apr 8, 2014 3:04:52 AM
1396940692,10,1,Apr 8, 2014 3:04:52 AM
1396940693,10,1,Apr 8, 2014 3:04:54 AM
1396940694,10,0,Apr 8, 2014 3:04:54 AM
1396940696,10,0,Apr 8, 2014 3:04:57 AM
1396940697,10,1,Apr 8, 2014 3:04:57 AM
1396945891,10,1,Apr 8, 2014 4:31:32 AM
1396945892,10,0,Apr 8, 2014 4:31:32 AM
1396945893,10,0,Apr 8, 2014 4:31:34 AM
1396945894,10,1,Apr 8, 2014 4:31:34 AM
1396945894,10,1,Apr 8, 2014 4:31:35 AM
1396945895,10,0,Apr 8, 2014 4:31:35 AM
1396945896,10,0,Apr 8, 2014 4:31:37 AM
1396945897,10,1,Apr 8, 2014 4:31:37 AM
1396949377,10,1,Apr 8, 2014 5:29:38 AM
1396949378,10,0,Apr 8, 2014 5:29:38 AM
1396949380,10,0,Apr 8, 2014 5:29:41 AM
1396949381,10,1,Apr 8, 2014 5:29:41 AM
1396949381,10,1,Apr 8, 2014 5:29:42 AM
1396949382,10,0,Apr 8, 2014 5:29:42 AM
1396951119,10,0,Apr 8, 2014 5:58:40 AM
1396951120,10,1,Apr 8, 2014 5:58:40 AM
1397052136,10,1,Apr 9, 2014 10:02:17 PM
1397052137,10,0,Apr 9, 2014 10:02:17 PM
1397052220,10,0,Apr 9, 2014 10:03:41 PM
1397052221,10,1,Apr 9, 2014 10:03:41 PM
1397053186,10,1,Apr 9, 2014 10:19:47 PM
1397053187,10,0,Apr 9, 2014 10:19:47 PM
1397053191,10,0,Apr 9, 2014 10:19:52 PM
1397053192,10,1,Apr 9, 2014 10:19:52 PM
1397053195,10,1,Apr 9, 2014 10:19:56 PM
1397053196,10,0,Apr 9, 2014 10:19:56 PM
1397053201,10,0,Apr 9, 2014 10:20:02 PM
1397053202,10,1,Apr 9, 2014 10:20:02 PM
1397053206,10,1,Apr 9, 2014 10:20:07 PM
1397053207,10,0,Apr 9, 2014 10:20:07 PM
1397053313,10,0,Apr 9, 2014 10:21:54 PM
1397053314,10,1,Apr 9, 2014 10:21:54 PM
1397053315,10,1,Apr 9, 2014 10:21:56 PM
1397053316,10,0,Apr 9, 2014 10:21:56 PM
1397205144,10,0,Apr 11, 2014 4:32:25 AM
1397205145,10,1,Apr 11, 2014 4:32:25 AM
1397210748,10,1,Apr 11, 2014 6:05:49 AM
1397210749,10,0,Apr 11, 2014 6:05:49 AM
1397210945,10,0,Apr 11, 2014 6:09:06 AM
1397210946,10,1,Apr 11, 2014 6:09:06 AM
1397213250,10,1,Apr 11, 2014 6:47:31 AM
1397213251,10,0,Apr 11, 2014 6:47:31 AM
1397213262,10,0,Apr 11, 2014 6:47:43 AM
1397213263,10,1,Apr 11, 2014 6:47:43 AM
1397217267,10,1,Apr 11, 2014 7:54:28 AM
1397217268,10,0,Apr 11, 2014 7:54:28 AM
1397227489,10,0,Apr 11, 2014 10:44:50 PM
1397227490,10,1,Apr 11, 2014 10:44:50 PM
1397280976,10,1,Apr 12, 2014 1:36:17 AM
1397280977,10,0,Apr 12, 2014 1:36:17 AM
1397281048,10,0,Apr 12, 2014 1:37:29 AM
1397281049,10,1,Apr 12, 2014 1:37:29 AM
1397305978,10,1,Apr 12, 2014 8:32:59 AM
1397305979,10,0,Apr 12, 2014 8:32:59 AM
1397305980,10,0,Apr 12, 2014 8:33:01 AM
1397305981,10,1,Apr 12, 2014 8:33:01 AM
1397312840,10,1,Apr 12, 2014 10:27:21 AM
1397312841,10,0,Apr 12, 2014 10:27:21 AM
1397312841,10,0,Apr 12, 2014 10:27:22 AM
1397312842,10,1,Apr 12, 2014 10:27:22 AM
1397312888,10,1,Apr 12, 2014 10:28:09 AM
1397312889,10,0,Apr 12, 2014 10:28:09 AM
1397312898,10,0,Apr 12, 2014 10:28:19 AM
1397312899,10,1,Apr 12, 2014 10:28:19 AM
1397314497,10,1,Apr 12, 2014 10:54:58 AM
1397314498,10,0,Apr 12, 2014 10:54:58 AM
1397314945,10,0,Apr 12, 2014 11:02:26 AM
1397314946,10,1,Apr 12, 2014 11:02:26 AM
1397317110,10,1,Apr 12, 2014 11:38:31 AM
1397317111,10,0,Apr 12, 2014 11:38:31 AM
1397317374,10,0,Apr 12, 2014 11:42:55 AM
1397317375,10,1,Apr 12, 2014 11:42:55 AM
1397317376,10,1,Apr 12, 2014 11:42:57 AM
1397317377,10,0,Apr 12, 2014 11:42:57 AM
1397320464,10,0,Apr 12, 2014 12:34:25 PM
1397320465,10,1,Apr 12, 2014 12:34:25 PM
1397365691,10,1,Apr 13, 2014 1:08:12 PM
1397365692,10,0,Apr 13, 2014 1:08:12 PM
1397365704,10,0,Apr 13, 2014 1:08:25 PM
1397365705,10,1,Apr 13, 2014 1:08:25 PM
1397365707,10,1,Apr 13, 2014 1:08:28 PM
1397365708,10,0,Apr 13, 2014 1:08:28 PM
1397365748,10,0,Apr 13, 2014 1:09:09 PM
1397365749,10,1,Apr 13, 2014 1:09:09 PM
1397365750,10,1,Apr 13, 2014 1:09:11 PM
1397365751,10,0,Apr 13, 2014 1:09:11 PM
1397367088,10,0,Apr 13, 2014 1:31:29 PM
1397367089,10,1,Apr 13, 2014 1:31:29 PM
1397396646,10,1,Apr 13, 2014 9:44:07 AM
1397396647,10,0,Apr 13, 2014 9:44:07 AM
1397396876,10,0,Apr 13, 2014 9:47:57 AM
1397396877,10,1,Apr 13, 2014 9:47:57 AM
1397397682,10,1,Apr 13, 2014 10:01:23 AM
1397397683,10,0,Apr 13, 2014 10:01:23 AM
1397398199,10,0,Apr 13, 2014 10:10:00 AM
1397398200,10,1,Apr 13, 2014 10:10:00 AM
1397398726,10,1,Apr 13, 2014 10:18:47 AM
1397398727,10,0,Apr 13, 2014 10:18:47 AM
1397399220,10,0,Apr 13, 2014 10:27:01 AM
1397399221,10,1,Apr 13, 2014 10:27:01 AM
1397400139,10,1,Apr 13, 2014 10:42:20 AM
1397400140,10,0,Apr 13, 2014 10:42:20 AM
1397400657,10,0,Apr 13, 2014 10:50:58 AM
1397400658,10,1,Apr 13, 2014 10:50:58 AM
1397401127,10,1,Apr 13, 2014 10:58:48 AM
1397401128,10,0,Apr 13, 2014 10:58:48 AM
1397402421,10,0,Apr 13, 2014 11:20:22 PM
1397402422,10,1,Apr 13, 2014 11:20:22 PM
1397402888,10,1,Apr 13, 2014 11:28:09 PM
1397402889,10,0,Apr 13, 2014 11:28:09 PM
1397402895,10,0,Apr 13, 2014 11:28:16 PM
1397402896,10,1,Apr 13, 2014 11:28:16 PM
1397403310,10,1,Apr 13, 2014 11:35:11 PM
1397403311,10,0,Apr 13, 2014 11:35:11 PM
1397403523,10,0,Apr 13, 2014 11:38:44 PM
1397403524,10,1,Apr 13, 2014 11:38:44 PM
1397405191,10,1,Apr 13, 2014 12:06:32 PM
1397405192,10,0,Apr 13, 2014 12:06:32 PM
1397405195,10,0,Apr 13, 2014 12:06:36 PM
1397405196,10,1,Apr 13, 2014 12:06:36 PM
1397405197,10,1,Apr 13, 2014 12:06:38 PM
1397405198,10,0,Apr 13, 2014 12:06:38 PM
1397405242,10,0,Apr 13, 2014 12:07:23 PM
1397405243,10,1,Apr 13, 2014 12:07:23 PM
1397405283,10,1,Apr 13, 2014 12:08:04 PM
1397405284,10,0,Apr 13, 2014 12:08:04 PM
1397405382,10,0,Apr 13, 2014 12:09:43 PM
1397405383,10,1,Apr 13, 2014 12:09:43 PM
1397405812,10,1,Apr 13, 2014 12:16:53 PM
1397405813,10,0,Apr 13, 2014 12:16:53 PM
1397406155,10,0,Apr 13, 2014 12:22:36 PM
1397406156,10,1,Apr 13, 2014 12:22:36 PM
1397406157,10,1,Apr 13, 2014 12:22:38 PM
